id,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,churned,sessions_per_activity_day,drives_per_driving_day,km_per_drive,minutes_per_drive,fav_navigation_total,activity_rate,driving_rate,tenure_group,activity_group,predicted_churn_probability,risk_group
113,retained,91,73,168.251515,3045,198,187,792.4761859,490.3170508,21,13,Android,0.0,4.333333333333333,5.615384615384615,10.8558381630137,6.716671928767124,385,0.0068965517241379,0.0042692939244663,longest_tenure,high_mid_activity,0.14031318540681564,Lowest Risk
114,retained,18,15,85.47546123,1305,25,10,2727.785623,513.498205,7,7,iPhone,0.0,2.571428571428572,2.142857142857143,181.85237486666668,34.233213666666664,35,0.0053639846743295,0.0053639846743295,early_mid_tenure,lowest_activity,0.527021901357834,Highest Risk
115,retained,40,32,52.76008722,314,0,0,1724.225763,904.4785419,0,0,iPhone,0.0,,,53.88205509375,28.264954434375,0,0.0,0.0,newest_users,lowest_activity,0.758780828926184,Highest Risk
116,retained,23,19,55.70118982,943,13,0,1234.079017,865.2079368,4,4,Android,0.0,5.75,4.75,64.95152721052632,45.53725983157894,13,0.0042417815482502,0.0042417815482502,early_mid_tenure,lowest_activity,0.5254042238721293,Highest Risk
117,retained,79,64,245.6239413,3016,0,92,4457.568347,1293.012432,25,20,Android,0.0,3.16,3.2,69.649505421875,20.20331925,92,0.008289124668435,0.006631299734748,longest_tenure,highest_activity,0.03818871296981216,Lowest Risk
118,retained,42,34,174.1668226,1461,0,82,3478.887784,2343.429301,6,3,Android,0.0,7.0,11.333333333333334,102.32022894117648,68.92439120588236,82,0.0041067761806981,0.002053388090349,early_mid_tenure,lowest_activity,0.6618057510326678,Highest Risk
119,retained,192,155,234.4007225,2503,205,40,9041.333182,4364.070565,28,26,Android,0.0,6.857142857142857,5.961538461538462,58.33118181935484,28.155293967741937,245,0.0111865761086695,0.0103875349580503,late_mid_tenure,highest_activity,0.05484078495926166,Lowest Risk
120,retained,16,14,403.4809775,1267,14,3,2585.059579,1690.346282,24,23,iPhone,0.0,0.6666666666666666,0.6086956521739131,184.6471127857143,120.73902014285714,17,0.0189423835832675,0.0181531176006314,early_mid_tenure,highest_activity,0.03853455477796972,Lowest Risk
121,churned,67,55,129.2595571,2922,310,15,2569.150563,1948.197506,11,7,iPhone,1.0,6.090909090909091,7.857142857142857,46.711828418181824,35.42177283636364,325,0.0037645448323066,0.0023956194387405,longest_tenure,low_mid_activity,0.5353451767703572,Highest Risk
122,retained,150,122,269.0140577,546,0,38,6446.129773,2611.811183,16,10,iPhone,0.0,9.375,12.2,52.83712928688525,21.4082883852459,38,0.0293040293040293,0.0183150183150183,newest_users,low_mid_activity,0.36200182934995967,Upper-Mid Risk
123,retained,31,25,130.3460437,3251,67,29,7712.174513,972.9860613,19,12,Android,0.0,1.631578947368421,2.083333333333333,308.48698052,38.919442452,96,0.0058443555828975,0.0036911719470932,longest_tenure,high_mid_activity,0.14508033688816294,Lower-Mid Risk
124,churned,97,80,131.9129271,2929,37,0,4255.626774,866.8800721,12,9,Android,1.0,8.083333333333334,8.88888888888889,53.195334675000005,10.83600090125,37,0.0040969614202799,0.0030727210652099,longest_tenure,low_mid_activity,0.5206850706218396,Highest Risk
125,retained,16,15,157.9590826,343,53,44,1730.393075,455.4794569,25,16,Android,0.0,0.64,0.9375,115.35953833333332,30.36529712666667,97,0.0728862973760933,0.0466472303206997,newest_users,highest_activity,0.12685345971040438,Lowest Risk
126,retained,148,118,167.2459681,2680,12,0,6206.237566,1879.524603,10,7,iPhone,0.0,14.8,16.857142857142858,52.59523361016949,15.928174601694916,12,0.003731343283582,0.0026119402985074,longest_tenure,low_mid_activity,0.2477114273888106,Lower-Mid Risk
127,retained,402,322,510.9532675,496,0,132,5781.057241,515.2152664,24,21,iPhone,0.0,16.75,15.333333333333334,17.95359391614907,1.6000474111801244,132,0.0483870967741935,0.0423387096774193,newest_users,highest_activity,0.2806548770091302,Lower-Mid Risk
128,retained,15,15,115.6572458,811,6,0,3090.907194,1572.509162,6,1,iPhone,0.0,2.5,15.0,206.0604796,104.83394413333332,6,0.0073982737361282,0.001233045622688,newest_users,lowest_activity,0.6666170548747248,Highest Risk
129,retained,138,129,198.6097411,2053,62,39,2600.810383,1077.126474,26,23,iPhone,0.0,5.307692307692308,5.608695652173913,20.16132079844961,8.349817627906976,101,0.0126643935703848,0.0112031173891865,late_mid_tenure,highest_activity,0.01893531327500408,Lowest Risk
130,churned,39,32,176.5371809,190,610,33,4846.91837,2681.366806,4,4,Android,1.0,9.75,8.0,151.4661990625,83.7927126875,643,0.0210526315789473,0.0210526315789473,newest_users,lowest_activity,0.8661109683275542,Highest Risk
131,retained,25,25,716.0780294,2739,0,11,11009.29294,205.8626513,19,17,Android,0.0,1.3157894736842106,1.4705882352941178,440.3717176,8.234506052,11,0.0069368382621394,0.0062066447608616,longest_tenure,high_mid_activity,0.15614638894653246,Lower-Mid Risk
132,retained,7,6,65.07366594,3023,140,0,1378.65079,385.7186153,27,18,Android,0.0,0.2592592592592592,0.3333333333333333,229.77513166666665,64.28643588333334,140,0.0089315249751902,0.0059543499834601,longest_tenure,highest_activity,0.0366757525838597,Lowest Risk
133,retained,17,15,105.6192067,1748,44,13,2774.682089,681.2939989,5,2,Android,0.0,3.4,7.5,184.9788059333333,45.41959992666667,57,0.0028604118993135,0.0011441647597254,early_mid_tenure,lowest_activity,0.5114994000626165,Highest Risk
134,retained,33,27,256.7593388,3012,136,72,9522.433102,1175.241192,10,10,iPhone,0.0,3.3,2.7,352.6827074814815,43.52745155555555,208,0.0033200531208499,0.0033200531208499,longest_tenure,low_mid_activity,0.2644645534856813,Lower-Mid Risk
135,retained,40,32,102.9483312,3323,154,101,3465.589796,1951.540263,14,13,iPhone,0.0,2.857142857142857,2.4615384615384617,108.299681125,60.98563321875,255,0.0042130604875112,0.0039121275955461,longest_tenure,low_mid_activity,0.13111869915342955,Lowest Risk
136,churned,89,82,91.52727513,2254,0,0,1772.191366,581.6487794,3,3,iPhone,1.0,29.666666666666668,27.33333333333333,21.61208982926829,7.093277797560975,0,0.0013309671694764,0.0013309671694764,late_mid_tenure,lowest_activity,0.6361746213395061,Highest Risk
137,retained,237,193,268.643805,1258,88,9,4478.18088,3120.903895,27,24,Android,0.0,8.777777777777779,8.041666666666666,23.203009740932643,16.170486502590673,97,0.0214626391096979,0.0190779014308426,early_mid_tenure,highest_activity,0.05328702656862767,Lowest Risk
138,retained,141,113,242.1291202,508,0,0,4136.026058,1841.184376,12,11,iPhone,0.0,11.75,10.272727272727272,36.60200051327434,16.293667044247787,0,0.0236220472440944,0.0216535433070866,newest_users,low_mid_activity,0.3970790019385851,Upper-Mid Risk
139,retained,29,29,490.3315821,2551,120,73,6323.941583,3381.924229,15,15,Android,0.0,1.9333333333333331,1.9333333333333331,218.06695113793103,116.61807686206896,193,0.0058800470403763,0.0058800470403763,late_mid_tenure,low_mid_activity,0.2979368604382351,Upper-Mid Risk
140,retained,175,140,245.7357075,2808,145,27,5732.235928,1978.80378,3,3,iPhone,0.0,58.333333333333336,46.66666666666666,40.94454234285714,14.134312714285716,172,0.001068376068376,0.001068376068376,longest_tenure,lowest_activity,0.5852940249228938,Highest Risk
141,retained,222,177,637.1520592,3021,71,95,2847.210995,1023.024294,29,24,iPhone,0.0,7.655172413793103,7.375,16.085937824858757,5.779798271186441,166,0.0095994703740483,0.0079443892750744,longest_tenure,highest_activity,0.0513894031339336,Lowest Risk
143,retained,45,37,124.6937427,3073,81,112,2422.060394,1466.9046,24,15,Android,0.0,1.875,2.466666666666667,65.46109172972973,39.64607027027027,193,0.0078099576960624,0.004881223560039,longest_tenure,highest_activity,0.12957033946877528,Lowest Risk
144,retained,53,43,169.9292346,2389,0,24,5406.819727,3727.775268,17,17,iPhone,0.0,3.117647058823529,2.5294117647058822,125.7399936511628,86.69244809302326,24,0.0071159480954374,0.0071159480954374,late_mid_tenure,high_mid_activity,0.11117158868739431,Lowest Risk
145,retained,49,40,421.6059953,3244,30,0,2810.309139,1608.434574,12,5,iPhone,0.0,4.083333333333333,8.0,70.257728475,40.21086435,30,0.0036991368680641,0.00154130702836,longest_tenure,low_mid_activity,0.22996200755213947,Lower-Mid Risk
146,retained,89,72,187.9245034,2507,43,28,854.3864466,619.1899061,25,22,iPhone,0.0,3.56,3.272727272727273,11.866478425,8.599859806944444,71,0.0099720781810929,0.0087754287993617,late_mid_tenure,highest_activity,0.05094368870557047,Lowest Risk
147,churned,231,186,268.4330673,2726,81,0,3162.956577,2625.667679,1,1,Android,1.0,231.0,186.0,17.005142887096774,14.116492897849463,81,0.0003668378576669,0.0003668378576669,longest_tenure,lowest_activity,0.8077691489478849,Highest Risk
148,retained,51,41,94.97103389,3202,180,0,1642.368888,1064.403306,23,21,iPhone,0.0,2.217391304347826,1.9523809523809523,40.05777775609756,25.96105624390244,180,0.0071830106183635,0.0065584009993753,longest_tenure,high_mid_activity,0.08598789431111512,Lowest Risk
149,retained,40,32,142.4369117,81,172,0,3296.985485,678.2867502,25,16,Android,0.0,1.6,2.0,103.03079640625,21.19646094375,172,0.3086419753086419,0.1975308641975308,newest_users,highest_activity,0.14200709449077834,Lower-Mid Risk
150,retained,33,30,66.8912126,1324,221,0,3991.841876,811.7367455,2,0,iPhone,0.0,16.5,,133.06139586666666,27.057891516666665,221,0.0015105740181268,0.0,early_mid_tenure,lowest_activity,0.6234297550357991,Highest Risk
151,churned,16,16,96.28488763,263,195,0,6457.34681,2797.664795,5,1,iPhone,1.0,3.2,16.0,403.584175625,174.8540496875,195,0.0190114068441064,0.0038022813688212,newest_users,lowest_activity,0.7992465178035749,Highest Risk
152,retained,130,108,186.1927457,3116,243,126,9184.587914,5580.123677,24,15,iPhone,0.0,5.416666666666667,7.2,85.04248068518518,51.66781182407407,369,0.0077021822849807,0.0048138639281129,longest_tenure,highest_activity,0.11664991717202561,Lowest Risk
153,retained,7,6,58.86116655,350,0,13,1838.430447,589.7720026,25,20,iPhone,0.0,0.28,0.3,306.4050745,98.29533376666666,13,0.0714285714285714,0.0571428571428571,newest_users,highest_activity,0.24345279637979877,Lower-Mid Risk
154,retained,219,188,280.4192673,2306,0,77,3353.748203,839.8553132,13,7,Android,0.0,16.846153846153847,26.857142857142858,17.839086186170213,4.467315495744681,77,0.0056374674761491,0.0030355594102341,late_mid_tenure,low_mid_activity,0.2132297437413383,Lower-Mid Risk
155,retained,260,208,593.8376512,720,20,0,2752.548464,511.8992854,10,8,Android,0.0,26.0,26.0,13.233406076923076,2.4610542567307694,20,0.0138888888888888,0.0111111111111111,newest_users,low_mid_activity,0.4027707452688278,Upper-Mid Risk
156,retained,14,13,62.99429299,843,35,7,1945.668314,1482.244178,24,22,Android,0.0,0.5833333333333334,0.5909090909090909,149.66679338461535,114.01878292307693,42,0.0284697508896797,0.026097271648873,newest_users,highest_activity,0.07716728308958119,Lowest Risk
157,retained,161,129,647.4846853,672,0,31,4800.011104,3955.734301,15,14,iPhone,0.0,10.733333333333333,9.214285714285714,37.209388403100775,30.664606984496125,31,0.0223214285714285,0.0208333333333333,newest_users,low_mid_activity,0.37438376387700806,Upper-Mid Risk
158,retained,97,78,423.9110606,1613,127,0,5035.613545,3271.766085,13,10,iPhone,0.0,7.461538461538462,7.8,64.55914801282051,41.94571903846154,127,0.0080595164290142,0.0061996280223186,early_mid_tenure,low_mid_activity,0.36562683161528864,Upper-Mid Risk
159,retained,190,154,309.6783197,400,83,7,1789.478603,1418.241292,23,22,Android,0.0,8.26086956521739,7.0,11.61999092857143,9.209359038961038,90,0.0575,0.055,newest_users,high_mid_activity,0.26146606229345987,Lower-Mid Risk
160,retained,127,104,156.3539388,2184,0,48,9913.302189,2062.89733,25,25,iPhone,0.0,5.08,4.16,95.32021335576924,19.83555125,48,0.0114468864468864,0.0114468864468864,late_mid_tenure,highest_activity,0.07161830130029512,Lowest Risk
161,retained,41,33,167.2110599,2329,0,78,4795.348762,1610.18192,25,23,iPhone,0.0,1.64,1.434782608695652,145.31359884848484,48.79339151515151,78,0.0107342206955775,0.0098754830399313,late_mid_tenure,highest_activity,0.14131829231189336,Lowest Risk
163,retained,17,14,88.08790771,2992,123,53,2225.986252,1173.622402,22,15,Android,0.0,0.7727272727272727,0.9333333333333332,158.999018,83.83017157142856,176,0.0073529411764705,0.0050133689839572,longest_tenure,high_mid_activity,0.0835694382341498,Lowest Risk
164,retained,43,43,171.9048024,1307,50,9,2683.155744,877.2887424,29,23,iPhone,0.0,1.4827586206896552,1.8695652173913044,62.39897079069768,20.402063776744185,59,0.0221882172915072,0.0175975516449885,early_mid_tenure,highest_activity,0.057702386842753535,Lowest Risk
165,retained,143,114,166.2799211,3095,111,15,4933.769533,2255.994717,11,6,iPhone,0.0,13.0,19.0,43.27868011403508,19.789427342105263,126,0.0035541195476575,0.0019386106623586,longest_tenure,low_mid_activity,0.27440388206362587,Lower-Mid Risk
166,retained,140,113,185.1143893,2137,137,28,3294.554435,1909.513018,9,9,iPhone,0.0,15.555555555555555,12.555555555555555,29.15534898230089,16.898345292035398,165,0.00421151146467,0.00421151146467,late_mid_tenure,low_mid_activity,0.3693838529556639,Upper-Mid Risk
167,churned,64,64,296.5899668,273,701,104,2196.549568,1414.4318,19,18,Android,1.0,3.3684210526315788,3.555555555555556,34.321087,22.100496875,805,0.0695970695970696,0.0659340659340659,newest_users,high_mid_activity,0.6977356698272486,Highest Risk
168,retained,266,217,301.0848611,2476,0,44,3289.331979,974.2172746,29,26,Android,0.0,9.172413793103448,8.346153846153847,15.158211884792626,4.489480528110599,44,0.0117124394184168,0.0105008077544426,late_mid_tenure,highest_activity,0.013414330270574341,Lowest Risk
169,retained,218,175,309.0933633,1666,0,49,1433.805883,890.4583449,26,18,Android,0.0,8.384615384615385,9.72222222222222,8.193176474285714,5.088333399428572,49,0.0156062424969987,0.0108043217286914,early_mid_tenure,highest_activity,0.056035363333433966,Lowest Risk
170,retained,11,9,63.37880655,712,81,26,1624.454611,59.98446528,22,15,Android,0.0,0.5,0.6,180.4949567777778,6.664940586666667,107,0.0308988764044943,0.021067415730337,newest_users,high_mid_activity,0.18690410626686177,Lower-Mid Risk
171,retained,70,63,94.58117968,2774,59,0,3201.918054,1210.004022,30,20,iPhone,0.0,2.333333333333333,3.15,50.8240960952381,19.206413047619048,59,0.0108147080028839,0.0072098053352559,longest_tenure,highest_activity,0.10628942786853995,Lowest Risk
172,churned,123,99,152.5567286,2298,17,0,3082.671245,1191.406698,6,0,Android,1.0,20.5,,31.138093383838385,12.03441109090909,17,0.0026109660574412,0.0,late_mid_tenure,lowest_activity,0.6188376406244891,Highest Risk
173,churned,126,101,162.4519603,603,74,0,1392.044767,927.1696159,30,25,iPhone,1.0,4.2,4.04,13.782621455445543,9.179897187128711,74,0.0497512437810945,0.0414593698175787,newest_users,highest_activity,0.2025117700068477,Lower-Mid Risk
174,retained,20,16,53.4550273,2463,411,89,3766.481688,1442.969873,21,21,Android,0.0,0.9523809523809524,0.7619047619047619,235.4051055,90.1856170625,500,0.0085261875761266,0.0085261875761266,late_mid_tenure,high_mid_activity,0.12009095245798304,Lowest Risk
175,retained,55,55,81.58863034,3057,501,0,3729.175462,1894.837665,28,23,Android,0.0,1.9642857142857144,2.391304347826087,67.80319021818183,34.45159390909091,501,0.0091593065096499,0.0075237160614982,longest_tenure,highest_activity,0.1511176003024815,Lower-Mid Risk
177,retained,26,21,150.2961319,3217,163,17,1714.793605,1137.647657,13,10,Android,0.0,2.0,2.1,81.65683833333334,54.17369795238095,180,0.0040410320174075,0.0031084861672365,longest_tenure,low_mid_activity,0.1497770810800945,Lower-Mid Risk
178,retained,12,12,14.72156617,3345,0,62,7170.180492,5209.574641,5,5,iPhone,0.0,2.4,2.4,597.515041,434.13122008333335,62,0.0014947683109118,0.0014947683109118,longest_tenure,lowest_activity,0.4320899665675981,Upper-Mid Risk
179,retained,12,11,125.4712179,961,256,31,1579.994416,1172.120431,30,25,iPhone,0.0,0.4,0.44,143.635856,106.55640281818182,287,0.0312174817898022,0.0260145681581685,early_mid_tenure,highest_activity,0.09027145745813167,Lowest Risk
180,retained,95,77,205.0061797,3091,223,113,1330.165394,694.2273068,15,10,iPhone,0.0,6.333333333333333,7.7,17.274875246753247,9.01593904935065,336,0.0048527984471044,0.0032351989647363,longest_tenure,low_mid_activity,0.18150045540761994,Lower-Mid Risk
181,retained,11,11,60.39582231,1265,160,66,6508.284915,2393.696833,18,16,iPhone,0.0,0.6111111111111112,0.6875,591.662265,217.608803,226,0.0142292490118577,0.0126482213438735,early_mid_tenure,high_mid_activity,0.33935617395332257,Upper-Mid Risk
182,churned,158,127,483.2623817,1379,90,99,6359.668308,3871.44325,8,8,iPhone,1.0,19.75,15.875,50.07612840944882,30.483805118110237,189,0.005801305293691,0.005801305293691,early_mid_tenure,lowest_activity,0.6717143135025142,Highest Risk
183,retained,63,51,164.2653247,2060,0,0,2793.932988,2196.625007,24,22,iPhone,0.0,2.625,2.3181818181818183,54.782999764705885,43.071078568627456,0,0.0116504854368932,0.0106796116504854,late_mid_tenure,highest_activity,0.08324788071547154,Lowest Risk
184,retained,181,147,343.9452249,3498,34,0,2847.316114,1463.121713,16,9,Android,0.0,11.3125,16.333333333333332,19.36949737414966,9.953208931972789,34,0.0045740423098913,0.0025728987993138,longest_tenure,low_mid_activity,0.3040714265358584,Upper-Mid Risk
185,churned,2,2,18.27780555,2252,21,0,4267.335798,1968.320404,7,2,iPhone,1.0,0.2857142857142857,1.0,2133.667899,984.160202,21,0.0031083481349911,0.0008880994671403,late_mid_tenure,lowest_activity,0.5625596807720897,Highest Risk
186,retained,42,34,185.6691488,189,71,0,3989.118427,2421.203373,30,27,iPhone,0.0,1.4,1.2592592592592593,117.32701255882353,71.2118639117647,71,0.1587301587301587,0.1428571428571428,newest_users,highest_activity,0.14673124279729738,Lower-Mid Risk
187,retained,47,47,57.56448616,3110,11,24,1358.495097,523.7240476,23,18,Android,0.0,2.0434782608695654,2.611111111111111,28.904151,11.14306484255319,35,0.0073954983922829,0.0057877813504823,longest_tenure,high_mid_activity,0.07860792562138476,Lowest Risk
188,retained,13,13,148.67747,1026,0,0,9677.771658,2910.908676,28,20,iPhone,0.0,0.4642857142857143,0.65,744.4439736923076,223.916052,0,0.0272904483430799,0.0194931773879142,early_mid_tenure,highest_activity,0.15875235961439219,Lower-Mid Risk
189,retained,69,55,612.7393981,2127,295,44,2250.61469,573.5874281,9,6,iPhone,0.0,7.666666666666667,9.166666666666666,40.920267090909086,10.42886232909091,339,0.004231311706629,0.002820874471086,late_mid_tenure,low_mid_activity,0.33673666993761536,Upper-Mid Risk
190,retained,91,73,98.65923505,1814,0,49,4142.799208,3194.839867,6,3,Android,0.0,15.166666666666666,24.33333333333333,56.750674082191786,43.76492968493151,49,0.0033076074972436,0.0016538037486218,late_mid_tenure,lowest_activity,0.5383543243196198,Highest Risk
