id,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,churned,sessions_per_activity_day,drives_per_driving_day,km_per_drive,minutes_per_drive,fav_navigation_total,activity_rate,driving_rate,tenure_group,activity_group
131,retained,25,25,716.0780294,2739,0,11,11009.29294,205.8626513,19,17,Android,0.0,1.3157894736842106,1.4705882352941178,440.37171759999995,8.234506052,11,0.006936838262139467,0.006206644760861628,longest_tenure,high_mid_activity
132,retained,7,6,65.07366594,3023,140,0,1378.65079,385.7186153,27,18,Android,0.0,0.25925925925925924,0.3333333333333333,229.77513166666665,64.28643588333334,140,0.008931524975190208,0.005954349983460139,longest_tenure,highest_activity
133,retained,17,15,105.6192067,1748,44,13,2774.682089,681.2939989,5,2,Android,0.0,3.4,7.5,184.97880593333332,45.41959992666667,57,0.002860411899313501,0.0011441647597254005,early_mid_tenure,lowest_activity
134,retained,33,27,256.7593388,3012,136,72,9522.433102,1175.241192,10,10,iPhone,0.0,3.3,2.7,352.6827074814815,43.52745155555555,208,0.0033200531208499337,0.0033200531208499337,longest_tenure,low_mid_activity
135,retained,40,32,102.9483312,3323,154,101,3465.589796,1951.540263,14,13,iPhone,0.0,2.857142857142857,2.4615384615384617,108.299681125,60.98563321875,255,0.004213060487511285,0.003912127595546194,longest_tenure,low_mid_activity
136,churned,89,82,91.52727513,2254,0,0,1772.191366,581.6487794,3,3,iPhone,1.0,29.666666666666668,27.333333333333332,21.612089829268292,7.093277797560975,0,0.0013309671694764862,0.0013309671694764862,late_mid_tenure,lowest_activity
137,retained,237,193,268.643805,1258,88,9,4478.18088,3120.903895,27,24,Android,0.0,8.777777777777779,8.041666666666666,23.203009740932643,16.170486502590673,97,0.021462639109697933,0.019077901430842606,early_mid_tenure,highest_activity
138,retained,141,113,242.1291202,508,0,0,4136.026058,1841.184376,12,11,iPhone,0.0,11.75,10.272727272727273,36.60200051327434,16.293667044247787,0,0.023622047244094488,0.021653543307086614,newest_users,low_mid_activity
139,retained,29,29,490.3315821,2551,120,73,6323.941583,3381.924229,15,15,Android,0.0,1.9333333333333333,1.9333333333333333,218.06695113793103,116.61807686206897,193,0.005880047040376323,0.005880047040376323,late_mid_tenure,low_mid_activity
140,retained,175,140,245.7357075,2808,145,27,5732.235928,1978.80378,3,3,iPhone,0.0,58.333333333333336,46.666666666666664,40.94454234285714,14.134312714285715,172,0.0010683760683760685,0.0010683760683760685,longest_tenure,lowest_activity
141,retained,222,177,637.1520592,3021,71,95,2847.210995,1023.024294,29,24,iPhone,0.0,7.655172413793103,7.375,16.085937824858757,5.779798271186441,166,0.009599470374048328,0.007944389275074478,longest_tenure,highest_activity
143,retained,45,37,124.6937427,3073,81,112,2422.060394,1466.9046,24,15,Android,0.0,1.875,2.466666666666667,65.46109172972973,39.64607027027027,193,0.0078099576960624795,0.0048812235600390495,longest_tenure,highest_activity
144,retained,53,43,169.9292346,2389,0,24,5406.819727,3727.775268,17,17,iPhone,0.0,3.1176470588235294,2.5294117647058822,125.73999365116279,86.69244809302326,24,0.007115948095437421,0.007115948095437421,late_mid_tenure,high_mid_activity
145,retained,49,40,421.6059953,3244,30,0,2810.309139,1608.434574,12,5,iPhone,0.0,4.083333333333333,8.0,70.257728475,40.21086435,30,0.0036991368680641184,0.0015413070283600493,longest_tenure,low_mid_activity
146,retained,89,72,187.9245034,2507,43,28,854.3864466,619.1899061,25,22,iPhone,0.0,3.56,3.272727272727273,11.866478425,8.599859806944444,71,0.00997207818109294,0.008775428799361787,late_mid_tenure,highest_activity
147,churned,231,186,268.4330673,2726,81,0,3162.956577,2625.667679,1,1,Android,1.0,231.0,186.0,17.005142887096774,14.116492897849463,81,0.00036683785766691124,0.00036683785766691124,longest_tenure,lowest_activity
148,retained,51,41,94.97103389,3202,180,0,1642.368888,1064.403306,23,21,iPhone,0.0,2.217391304347826,1.9523809523809523,40.05777775609756,25.961056243902437,180,0.007183010618363523,0.00655840099937539,longest_tenure,high_mid_activity
149,retained,40,32,142.4369117,81,172,0,3296.985485,678.2867502,25,16,Android,0.0,1.6,2.0,103.03079640625,21.19646094375,172,0.30864197530864196,0.19753086419753085,newest_users,highest_activity
150,retained,33,30,66.8912126,1324,221,0,3991.841876,811.7367455,2,0,iPhone,0.0,16.5,,133.06139586666666,27.057891516666665,221,0.0015105740181268882,0.0,early_mid_tenure,lowest_activity
151,churned,16,16,96.28488763,263,195,0,6457.34681,2797.664795,5,1,iPhone,1.0,3.2,16.0,403.584175625,174.8540496875,195,0.019011406844106463,0.0038022813688212928,newest_users,lowest_activity
152,retained,130,108,186.1927457,3116,243,126,9184.587914,5580.123677,24,15,iPhone,0.0,5.416666666666667,7.2,85.04248068518518,51.66781182407407,369,0.007702182284980745,0.004813863928112966,longest_tenure,highest_activity
153,retained,7,6,58.86116655,350,0,13,1838.430447,589.7720026,25,20,iPhone,0.0,0.28,0.3,306.4050745,98.29533376666666,13,0.07142857142857142,0.05714285714285714,newest_users,highest_activity
154,retained,219,188,280.4192673,2306,0,77,3353.748203,839.8553132,13,7,Android,0.0,16.846153846153847,26.857142857142858,17.839086186170213,4.467315495744681,77,0.005637467476149176,0.003035559410234172,late_mid_tenure,low_mid_activity
155,retained,260,208,593.8376512,720,20,0,2752.548464,511.8992854,10,8,Android,0.0,26.0,26.0,13.233406076923076,2.4610542567307694,20,0.013888888888888888,0.011111111111111112,newest_users,low_mid_activity
156,retained,14,13,62.99429299,843,35,7,1945.668314,1482.244178,24,22,Android,0.0,0.5833333333333334,0.5909090909090909,149.66679338461537,114.01878292307691,42,0.028469750889679714,0.02609727164887307,newest_users,highest_activity
157,retained,161,129,647.4846853,672,0,31,4800.011104,3955.734301,15,14,iPhone,0.0,10.733333333333333,9.214285714285714,37.209388403100775,30.664606984496125,31,0.022321428571428572,0.020833333333333332,newest_users,low_mid_activity
158,retained,97,78,423.9110606,1613,127,0,5035.613545,3271.766085,13,10,iPhone,0.0,7.461538461538462,7.8,64.55914801282051,41.94571903846154,127,0.008059516429014259,0.006199628022318661,early_mid_tenure,low_mid_activity
159,retained,190,154,309.6783197,400,83,7,1789.478603,1418.241292,23,22,Android,0.0,8.26086956521739,7.0,11.61999092857143,9.209359038961038,90,0.0575,0.055,newest_users,high_mid_activity
160,retained,127,104,156.3539388,2184,0,48,9913.302189,2062.89733,25,25,iPhone,0.0,5.08,4.16,95.32021335576923,19.835551249999998,48,0.011446886446886446,0.011446886446886446,late_mid_tenure,highest_activity
161,retained,41,33,167.2110599,2329,0,78,4795.348762,1610.18192,25,23,iPhone,0.0,1.64,1.434782608695652,145.31359884848484,48.79339151515151,78,0.010734220695577501,0.0098754830399313,late_mid_tenure,highest_activity
163,retained,17,14,88.08790771,2992,123,53,2225.986252,1173.622402,22,15,Android,0.0,0.7727272727272727,0.9333333333333333,158.999018,83.83017157142856,176,0.007352941176470588,0.005013368983957219,longest_tenure,high_mid_activity
164,retained,43,43,171.9048024,1307,50,9,2683.155744,877.2887424,29,23,iPhone,0.0,1.4827586206896552,1.8695652173913044,62.398970790697675,20.402063776744185,59,0.02218821729150727,0.017597551644988524,early_mid_tenure,highest_activity
165,retained,143,114,166.2799211,3095,111,15,4933.769533,2255.994717,11,6,iPhone,0.0,13.0,19.0,43.27868011403508,19.789427342105263,126,0.003554119547657512,0.0019386106623586429,longest_tenure,low_mid_activity
166,retained,140,113,185.1143893,2137,137,28,3294.554435,1909.513018,9,9,iPhone,0.0,15.555555555555555,12.555555555555555,29.155348982300886,16.898345292035398,165,0.004211511464670099,0.004211511464670099,late_mid_tenure,low_mid_activity
167,churned,64,64,296.5899668,273,701,104,2196.549568,1414.4318,19,18,Android,1.0,3.3684210526315788,3.5555555555555554,34.321087,22.100496875,805,0.0695970695970696,0.06593406593406594,newest_users,high_mid_activity
168,retained,266,217,301.0848611,2476,0,44,3289.331979,974.2172746,29,26,Android,0.0,9.172413793103448,8.346153846153847,15.158211884792626,4.489480528110599,44,0.011712439418416801,0.01050080775444265,late_mid_tenure,highest_activity
169,retained,218,175,309.0933633,1666,0,49,1433.805883,890.4583449,26,18,Android,0.0,8.384615384615385,9.722222222222221,8.193176474285714,5.0883333994285715,49,0.015606242496998799,0.010804321728691477,early_mid_tenure,highest_activity
170,retained,11,9,63.37880655,712,81,26,1624.454611,59.98446528,22,15,Android,0.0,0.5,0.6,180.4949567777778,6.664940586666667,107,0.03089887640449438,0.021067415730337078,newest_users,high_mid_activity
171,retained,70,63,94.58117968,2774,59,0,3201.918054,1210.004022,30,20,iPhone,0.0,2.3333333333333335,3.15,50.8240960952381,19.206413047619048,59,0.010814708002883922,0.007209805335255948,longest_tenure,highest_activity
172,churned,123,99,152.5567286,2298,17,0,3082.671245,1191.406698,6,0,Android,1.0,20.5,,31.138093383838385,12.03441109090909,17,0.0026109660574412533,0.0,late_mid_tenure,lowest_activity
173,churned,126,101,162.4519603,603,74,0,1392.044767,927.1696159,30,25,iPhone,1.0,4.2,4.04,13.782621455445545,9.179897187128713,74,0.04975124378109453,0.04145936981757877,newest_users,highest_activity
174,retained,20,16,53.4550273,2463,411,89,3766.481688,1442.969873,21,21,Android,0.0,0.9523809523809523,0.7619047619047619,235.4051055,90.1856170625,500,0.008526187576126675,0.008526187576126675,late_mid_tenure,high_mid_activity
175,retained,55,55,81.58863034,3057,501,0,3729.175462,1894.837665,28,23,Android,0.0,1.9642857142857142,2.391304347826087,67.80319021818183,34.45159390909091,501,0.009159306509649984,0.007523716061498201,longest_tenure,highest_activity
177,retained,26,21,150.2961319,3217,163,17,1714.793605,1137.647657,13,10,Android,0.0,2.0,2.1,81.65683833333334,54.17369795238095,180,0.004041032017407522,0.003108486167236556,longest_tenure,low_mid_activity
178,retained,12,12,14.72156617,3345,0,62,7170.180492,5209.574641,5,5,iPhone,0.0,2.4,2.4,597.515041,434.13122008333335,62,0.0014947683109118087,0.0014947683109118087,longest_tenure,lowest_activity
179,retained,12,11,125.4712179,961,256,31,1579.994416,1172.120431,30,25,iPhone,0.0,0.4,0.44,143.635856,106.55640281818182,287,0.031217481789802288,0.026014568158168574,early_mid_tenure,highest_activity
180,retained,95,77,205.0061797,3091,223,113,1330.165394,694.2273068,15,10,iPhone,0.0,6.333333333333333,7.7,17.274875246753247,9.01593904935065,336,0.004852798447104497,0.003235198964736331,longest_tenure,low_mid_activity
181,retained,11,11,60.39582231,1265,160,66,6508.284915,2393.696833,18,16,iPhone,0.0,0.6111111111111112,0.6875,591.662265,217.608803,226,0.014229249011857707,0.012648221343873518,early_mid_tenure,high_mid_activity
182,churned,158,127,483.2623817,1379,90,99,6359.668308,3871.44325,8,8,iPhone,1.0,19.75,15.875,50.07612840944882,30.483805118110233,189,0.005801305293691081,0.005801305293691081,early_mid_tenure,lowest_activity
183,retained,63,51,164.2653247,2060,0,0,2793.932988,2196.625007,24,22,iPhone,0.0,2.625,2.3181818181818183,54.782999764705885,43.071078568627456,0,0.011650485436893204,0.010679611650485437,late_mid_tenure,highest_activity
184,retained,181,147,343.9452249,3498,34,0,2847.316114,1463.121713,16,9,Android,0.0,11.3125,16.333333333333332,19.36949737414966,9.953208931972789,34,0.004574042309891366,0.002572898799313894,longest_tenure,low_mid_activity
185,churned,2,2,18.27780555,2252,21,0,4267.335798,1968.320404,7,2,iPhone,1.0,0.2857142857142857,1.0,2133.667899,984.160202,21,0.003108348134991119,0.0008880994671403197,late_mid_tenure,lowest_activity
186,retained,42,34,185.6691488,189,71,0,3989.118427,2421.203373,30,27,iPhone,0.0,1.4,1.2592592592592593,117.32701255882353,71.2118639117647,71,0.15873015873015872,0.14285714285714285,newest_users,highest_activity
187,retained,47,47,57.56448616,3110,11,24,1358.495097,523.7240476,23,18,Android,0.0,2.0434782608695654,2.611111111111111,28.904151,11.14306484255319,35,0.007395498392282958,0.005787781350482315,longest_tenure,high_mid_activity
188,retained,13,13,148.67747,1026,0,0,9677.771658,2910.908676,28,20,iPhone,0.0,0.4642857142857143,0.65,744.4439736923076,223.916052,0,0.02729044834307992,0.01949317738791423,early_mid_tenure,highest_activity
189,retained,69,55,612.7393981,2127,295,44,2250.61469,573.5874281,9,6,iPhone,0.0,7.666666666666667,9.166666666666666,40.920267090909086,10.42886232909091,339,0.004231311706629055,0.0028208744710860366,late_mid_tenure,low_mid_activity
190,retained,91,73,98.65923505,1814,0,49,4142.799208,3194.839867,6,3,Android,0.0,15.166666666666666,24.333333333333332,56.750674082191786,43.76492968493151,49,0.0033076074972436605,0.0016538037486218302,late_mid_tenure,lowest_activity
191,churned,150,122,247.3249005,1070,187,0,6393.481743,4553.238421,6,6,iPhone,1.0,25.0,20.333333333333332,52.40558805737705,37.32162640163934,187,0.005607476635514018,0.005607476635514018,early_mid_tenure,lowest_activity
192,retained,71,61,107.0263131,26,49,167,3389.641001,2533.340808,26,17,Android,0.0,2.730769230769231,3.588235294117647,55.56788526229508,41.53017718032787,216,1.0,0.6538461538461539,newest_users,highest_activity
193,retained,49,40,177.9586432,3477,16,0,3304.917873,876.5817852,11,11,iPhone,0.0,4.454545454545454,3.6363636363636362,82.622946825,21.91454463,16,0.0031636468219729654,0.0031636468219729654,longest_tenure,low_mid_activity
194,churned,231,191,406.1782678,745,0,11,3527.611715,936.001503,28,18,iPhone,1.0,8.25,10.61111111111111,18.469171282722513,4.900531429319371,11,0.03758389261744966,0.024161073825503355,newest_users,highest_activity
195,retained,80,64,94.32008442,1364,374,75,541.5097616,242.0482374,29,23,Android,0.0,2.7586206896551726,2.782608695652174,8.461090025,3.782003709375,449,0.02126099706744868,0.01686217008797654,early_mid_tenure,highest_activity
196,retained,20,17,64.41973416,149,33,0,8844.035207,4499.867035,20,17,iPhone,0.0,1.0,1.0,520.2373651176471,264.69806088235293,33,0.1342281879194631,0.11409395973154363,newest_users,high_mid_activity
197,retained,67,54,230.4582451,1256,41,64,5045.398456,2109.483123,12,8,iPhone,0.0,5.583333333333333,6.75,93.43330474074074,39.06450227777778,105,0.009554140127388535,0.006369426751592357,early_mid_tenure,low_mid_activity
198,retained,16,13,186.9794651,3306,184,32,905.6810673,299.0163994,10,10,Android,0.0,1.6,1.3,69.6677744076923,23.001261492307695,216,0.0030248033877797943,0.0030248033877797943,longest_tenure,low_mid_activity
200,churned,5,5,138.8705748,321,0,0,8809.226415,2667.907883,3,0,Android,1.0,1.6666666666666667,,1761.8452829999999,533.5815766,0,0.009345794392523364,0.0,newest_users,lowest_activity
201,churned,26,22,112.9586168,957,622,0,1611.446289,892.4956928,7,3,iPhone,1.0,3.7142857142857144,7.333333333333333,73.2475585909091,40.567986036363635,622,0.0073145245559038665,0.003134796238244514,early_mid_tenure,lowest_activity
202,retained,57,46,271.9233666,777,95,33,2804.191515,1976.310414,6,5,Android,0.0,9.5,9.2,60.96068510869565,42.96326986956522,128,0.007722007722007722,0.006435006435006435,newest_users,lowest_activity
203,retained,83,67,96.30479738,1532,125,0,2948.886919,993.8732641,6,6,Android,0.0,13.833333333333334,11.166666666666666,44.01323759701493,14.833929314925374,125,0.0039164490861618795,0.0039164490861618795,early_mid_tenure,lowest_activity
204,retained,192,175,221.6576984,2047,102,51,3166.429712,960.7904459,24,23,Android,0.0,8.0,7.608695652173913,18.09388406857143,5.490231119428572,153,0.01172447484123107,0.011235955056179775,late_mid_tenure,highest_activity
205,retained,33,30,109.9488004,1364,0,0,3559.971515,2406.462487,14,12,iPhone,0.0,2.357142857142857,2.5,118.66571716666667,80.21541623333333,0,0.010263929618768328,0.008797653958944282,early_mid_tenure,low_mid_activity
206,retained,26,22,137.1660111,82,437,28,2167.763491,1735.421979,6,6,Android,0.0,4.333333333333333,3.6666666666666665,98.53470413636364,78.88281722727272,465,0.07317073170731707,0.07317073170731707,newest_users,lowest_activity
207,churned,40,32,145.0459423,3346,443,9,3074.663538,1895.630542,30,27,iPhone,1.0,1.3333333333333333,1.1851851851851851,96.0832355625,59.2384544375,452,0.008965929468021518,0.008069336521219366,longest_tenure,highest_activity
208,retained,108,87,191.936044,110,0,20,6768.997378,1506.123087,28,26,iPhone,0.0,3.857142857142857,3.3461538461538463,77.80456756321838,17.311759620689653,20,0.2545454545454545,0.23636363636363636,newest_users,highest_activity
209,retained,147,147,231.6026323,3414,133,53,5110.800712,2591.209147,23,14,iPhone,0.0,6.391304347826087,10.5,34.76735178231293,17.62727310884354,186,0.006736965436438196,0.004100761570005858,longest_tenure,high_mid_activity
210,churned,351,281,453.6394213,3362,0,0,1812.494756,665.2729911,9,8,Android,1.0,39.0,35.125,6.4501592740213525,2.3675195412811387,0,0.002676977989292088,0.002379535990481856,longest_tenure,low_mid_activity
211,retained,28,23,66.27163423,780,61,0,2214.364804,998.3809116,27,22,iPhone,0.0,1.037037037037037,1.0454545454545454,96.27673060869564,43.40786572173913,61,0.03461538461538462,0.028205128205128206,newest_users,highest_activity
212,retained,118,98,262.4824485,1728,74,208,3780.784102,1561.377004,30,24,iPhone,0.0,3.933333333333333,4.083333333333333,38.5794296122449,15.932418408163265,282,0.017361111111111112,0.013888888888888888,early_mid_tenure,highest_activity
213,retained,53,53,77.9959639,1208,175,0,1678.647111,1292.628032,21,14,iPhone,0.0,2.5238095238095237,3.7857142857142856,31.672587,24.389208150943396,175,0.0173841059602649,0.011589403973509934,early_mid_tenure,high_mid_activity
214,retained,58,51,181.5508049,707,1,0,2687.263718,274.4209506,12,5,Android,0.0,4.833333333333333,10.2,52.691445450980396,5.380802952941177,1,0.016973125884016973,0.007072135785007072,newest_users,low_mid_activity
215,retained,32,28,130.4263098,2747,66,143,1134.727416,194.7750303,22,21,Android,0.0,1.4545454545454546,1.3333333333333333,40.52597914285714,6.956251082142857,209,0.008008736803785948,0.007644703312704768,longest_tenure,high_mid_activity
